date,type,category,item,amount,source,card
3/11/2014,הוצאה,מזון ומשקאות,אי.אם.פי.אם בוגרשוב,60.14,כ. אשראי,2607
3/12/2014,הוצאה,בילוי ומסעדות,X RAY,10,כ. אשראי,2607
3/12/2014,הוצאה,מזון ומשקאות,קופי טיים,7.9,כ. אשראי,2607
3/12/2014,הוצאה,מזון ומשקאות,דרייב סטור,24,כ. אשראי,2607
3/12/2014,הוצאה,בילוי ומסעדות,לחם ארטיזן נתניה,9.8,כ. אשראי,2607
3/12/2014,הוצאה,רכב ותחבורה,אחוזת החוף- חניון מד,13,כ. אשראי,2607
03/13/2014,הוצאה,בילוי ומסעדות,X RAY,11,כ. אשראי,2607
03/14/2014,הוצאה,בילוי ומסעדות,X RAY,16,כ. אשראי,2607
03/14/2014,הוצאה,רכב ותחבורה,"גט טקסי בע""מ",31.3,כ. אשראי,2607
03/14/2014,הוצאה,רכב ותחבורה,סונול חניון הככר,267.93,כ. אשראי,2607
03/14/2014,הוצאה,מזון ומשקאות,סונול חניון הככר,30,כ. אשראי,2607
03/19/2014,הוצאה,מזון ומשקאות,קופי טיים,28.3,כ. אשראי,2607
03/19/2014,הוצאה,מזון ומשקאות,סונול חניון הככר,40.45,כ. אשראי,2607
03/19/2014,הוצאה,רכב ותחבורה,אחוזת החוף- חניון מד,16,כ. אשראי,2607
03/19/2014,הוצאה,חינוך ומשפחה,אגודה הסטודנטים החדש,8.7,כ. אשראי,2607
03/22/2014,הוצאה,מזון ומשקאות,סונול חניון הככר,47.1,כ. אשראי,2607
03/23/2014,הוצאה,רכב ותחבורה,אחוזת החוף- חניון מד,8,כ. אשראי,2607
03/24/2014,הוצאה,מזון ומשקאות,קופי טיים,28.3,כ. אשראי,2607
03/26/2014,הוצאה,מזון ומשקאות,קופי טיים,15.9,כ. אשראי,2607
03/26/2014,הוצאה,רכב ותחבורה,אחוזת החוף- חניון מד,16,כ. אשראי,2607
03/27/2014,הוצאה,מזון ומשקאות,סונול חניון הככר,62.4,כ. אשראי,2607
03/27/2014,הוצאה,בריאות,שרותי בריאות כללית,113.91,כ. אשראי,2607
03/31/2014,הוצאה,מזון ומשקאות,קופי טיים,20.3,כ. אשראי,2607
3/6/2014,הוצאה,חינוך ומשפחה,"אונ' ת""א אגף מיחשוב",821.51,כ. אשראי,5937
3/6/2014,הוצאה,חינוך ומשפחה,"אונ' ת""א אגף מיחשוב",703.02,כ. אשראי,5937
3/6/2014,הוצאה,שירותי בנקאות,ריבית,250,כ. אשראי,2599
4/2/2014,הוצאה,נופש,‏ELAL-CALL CENTER,545.08,כ. אשראי,2599
4/2/2014,הוצאה,נופש,‏ELAL-CALL CENTER,545.08,כ. אשראי,2599
4/1/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,82.49,כ. אשראי,2599
4/2/2014,הוצאה,בילוי ומסעדות,‏דיקסי גריל בר בעמ,80,כ. אשראי,2599
4/3/2014,הוצאה,בילוי ומסעדות,‏X RAY,20,כ. אשראי,2599
4/3/2014,הוצאה,בילוי ומסעדות,‏BEER GARDEN,80,כ. אשראי,2599
4/3/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",33,כ. אשראי,2599
4/4/2014,הוצאה,בילוי ומסעדות,‏משוושה,23,כ. אשראי,2599
4/4/2014,הוצאה,בילוי ומסעדות,‏קפה בר הבימה,48,כ. אשראי,2599
4/4/2014,הוצאה,מוצרי חשמל ותקשורת,‏אייבורי מחשבים,85,כ. אשראי,2599
4/4/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,161.42,כ. אשראי,2599
4/4/2014,הוצאה,בריאות,‏סופר פארם דיזנגוף סנ,230.81,כ. אשראי,2599
4/4/2014,הוצאה,ביגוד והנעלה,‏זארה - קניון דיזנגוף,199,כ. אשראי,2599
4/5/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,8.3,כ. אשראי,2599
4/5/2014,הוצאה,רכב ותחבורה,‏ת.דלק מחלף זכרון יעק,289.54,כ. אשראי,2599
4/6/2014,הוצאה,בילוי ומסעדות,‏הילינקה,125,כ. אשראי,2599
4/6/2014,הוצאה,ביגוד והנעלה,"‏הודיס בע""מ",174.89,כ. אשראי,2599
4/6/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",22.5,כ. אשראי,2599
4/6/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",21.9,כ. אשראי,2599
4/7/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",38.7,כ. אשראי,2599
4/8/2014,הוצאה,בילוי ומסעדות,"‏בית תאילנדי בע""מ",68,כ. אשראי,2599
4/8/2014,הוצאה,בריאות,‏סופר פארם דיזנגוף סנ,68.99,כ. אשראי,2599
4/9/2014,הוצאה,בילוי ומסעדות,‏הפיצה,54,כ. אשראי,2599
4/10/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",31.5,כ. אשראי,2599
4/10/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",27,כ. אשראי,2599
4/11/2014,הוצאה,מוצרי חשמל ותקשורת,‏35314369001 ~PAYPAL,35.97,כ. אשראי,2599
4/11/2014,הוצאה,בילוי ומסעדות,‏משוושה,67,כ. אשראי,2599
4/11/2014,הוצאה,בילוי ומסעדות,‏רובי בר,180,כ. אשראי,2599
4/11/2014,הוצאה,בילוי ומסעדות,‏WOLFNIGHTS,47,כ. אשראי,2599
4/11/2014,הוצאה,מזון ומשקאות,‏ק ב מרקט בעמ,88.25,כ. אשראי,2599
4/11/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",38.8,כ. אשראי,2599
4/11/2014,הוצאה,מיסים ותשלומים,"‏בזק בינלאומי בע""מ",31.88,כ. אשראי,2599
4/11/2014,הוצאה,ביגוד והנעלה,‏מגה ספורט דיזנגוף,349,כ. אשראי,2599
4/11/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,45.6,כ. אשראי,2599
4/11/2014,הוצאה,ביגוד והנעלה,‏אמריקן איגל דיזנגוף,99.71,כ. אשראי,2599
4/11/2014,הוצאה,מתנות ומזכרות,‏סבון של פעם דיזינגוף,75,כ. אשראי,2599
4/11/2014,הוצאה,מתנות ומזכרות,‏ארתור - יינות משקאות,100,כ. אשראי,2599
4/12/2014,הוצאה,בילוי ומסעדות,‏מון-סוזט,83,כ. אשראי,2599
4/12/2014,הוצאה,בילוי ומסעדות,‏רוטשילד 12,30,כ. אשראי,2599
4/12/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,24.53,כ. אשראי,2599
4/13/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",30.3,כ. אשראי,2599
4/13/2014,הוצאה,מזון ומשקאות,‏רולדין דזינגוף,195,כ. אשראי,2599
4/14/2014,הוצאה,בית וגן,‏אמבין דן,59.9,כ. אשראי,2599
4/14/2014,הוצאה,מזון ומשקאות,‏רולדין דזינגוף,65,כ. אשראי,2599
4/14/2014,הוצאה,בריאות,‏סופר פארם דיזנגוף סנ,43.27,כ. אשראי,2599
4/15/2014,הוצאה,בילוי ומסעדות,‏BEER GARDEN,190,כ. אשראי,2599
4/16/2014,הוצאה,רכב ותחבורה,‏דור - שימרון,300.39,כ. אשראי,2599
4/17/2014,הוצאה,רכב ותחבורה,‏סונול חניון הככר,257.49,כ. אשראי,2599
4/18/2014,הוצאה,מזון ומשקאות,"‏דרום אמריקה בע""מ",424,כ. אשראי,2599
4/18/2014,הוצאה,מזון ומשקאות,‏מגה בעיר כיכר דיזנגו,237.25,כ. אשראי,2599
4/19/2014,הוצאה,בילוי ומסעדות,‏אי פי אי צור יגאל,20,כ. אשראי,2599
4/19/2014,הוצאה,בילוי ומסעדות,‏דואלי מכונות אוטומטי,5.3,כ. אשראי,2599
4/19/2014,הוצאה,מזון ומשקאות,‏דלק מנטה חצור הגלילי,122.1,כ. אשראי,2599
4/20/2014,הוצאה,בילוי ומסעדות,‏קופי בר,22,כ. אשראי,2599
4/20/2014,הוצאה,רכב ותחבורה,‏CAR WASH,65,כ. אשראי,2599
4/20/2014,הוצאה,רכב ותחבורה,‏מגדל סונול,500.06,כ. אשראי,2599
4/20/2014,הוצאה,בילוי ומסעדות,‏מסעדת פיצרוי,350,כ. אשראי,2599
4/21/2014,הוצאה,בילוי ומסעדות,‏הפיצה,100,כ. אשראי,2599
4/21/2014,הוצאה,בילוי ומסעדות,‏ארטיק ביץ,210,כ. אשראי,2599
4/21/2014,הוצאה,מזון ומשקאות,"‏י.ל ממתקים בע""מ סניף",29.37,כ. אשראי,2599
4/22/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",28.2,כ. אשראי,2599
4/22/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",21,כ. אשראי,2599
4/22/2014,הוצאה,רכב ותחבורה,‏אי.אם.פי.אם בוגרשוב,63.08,כ. אשראי,2599
4/24/2014,הוצאה,תרבות ופנאי,‏בלייזר ידיעות,19.9,כ. אשראי,2599
4/25/2014,הוצאה,רכב ותחבורה,‏סונולהחוף,264.34,כ. אשראי,2599
4/25/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",25.6,כ. אשראי,2599
4/25/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",23.5,כ. אשראי,2599
4/25/2014,הוצאה,רכב ותחבורה,‏פז YELLOW חופית -,33.9,כ. אשראי,2599
4/25/2014,הוצאה,מזון ומשקאות,‏מגה בעיר כיכר דיזנגו,356.36,כ. אשראי,2599
4/25/2014,הוצאה,בילוי ומסעדות,‏לרפובליקה די רונימוט,150,כ. אשראי,2599
4/26/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",23.7,כ. אשראי,2599
4/26/2014,הוצאה,בילוי ומסעדות,"‏קפה נואר בע""מ",165,כ. אשראי,2599
4/26/2014,הוצאה,מיסים ותשלומים,‏מי אביבים חיוב תקופת,133.38,כ. אשראי,2599
4/26/2014,הוצאה,מיסים ותשלומים,‏מי אביבים חיוב תקופת,140.68,כ. אשראי,2599
4/27/2014,הוצאה,מזון ומשקאות,‏נספרסו ישראל -אינטרנ,224,כ. אשראי,2599
4/28/2014,הוצאה,מיסים ותשלומים,‏B בזק הוראת קבע,117.07,כ. אשראי,2599
4/28/2014,הוצאה,בריאות,‏שרותי בריאות כללית,81.45,כ. אשראי,2599
4/29/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",40.8,כ. אשראי,2599
4/29/2014,הוצאה,רכב ותחבורה,‏פאנגו חניה סלולרית,5.62,כ. אשראי,2599
4/29/2014,הוצאה,תרבות ופנאי,"‏הוצאת עתון הארץ בע""מ",89.89,כ. אשראי,2599
4/30/2014,הוצאה,בילוי ומסעדות,‏קופי בר,69,כ. אשראי,2599
4/30/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",27.3,כ. אשראי,2599
4/12/2014,הוצאה,מוצרי חשמל ותקשורת,‏GOOGLE.COM/CH~GOOGLE,35,כ. אשראי,2599
4/2/2014,הוצאה,מזון ומשקאות,‏קופי טיים,30.1,כ. אשראי,2607
4/2/2014,הוצאה,רכב ותחבורה,‏אחוזת החוף- חניון מד,13,כ. אשראי,2607
4/6/2014,הוצאה,מזון ומשקאות,‏סונול חניון הככר,49.95,כ. אשראי,2607
4/7/2014,הוצאה,מזון ומשקאות,‏קופי טיים,28.3,כ. אשראי,2607
4/7/2014,הוצאה,מזון ומשקאות,‏סונול חניון הככר,30,כ. אשראי,2607
4/7/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,101.8,כ. אשראי,2607
4/8/2014,הוצאה,בילוי ומסעדות,‏X RAY,20,כ. אשראי,2607
4/8/2014,הוצאה,מזון ומשקאות,‏סונול חניון הככר,32,כ. אשראי,2607
4/8/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,57.4,כ. אשראי,2607
4/10/2014,הוצאה,מזון ומשקאות,‏קופי טיים,7.9,כ. אשראי,2607
4/10/2014,הוצאה,מזון ומשקאות,‏דרייב סטור,28,כ. אשראי,2607
4/10/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,66.06,כ. אשראי,2607
4/11/2014,הוצאה,בילוי ומסעדות,‏לה מולאן,32,כ. אשראי,2607
4/11/2014,הוצאה,יופי ואביזרי אופנה,‏מגנוליה דיזינגוף סנט,148,כ. אשראי,2607
4/12/2014,הוצאה,מזון ומשקאות,‏סונול חניון הככר,30,כ. אשראי,2607
4/16/2014,הוצאה,בילוי ומסעדות,‏X RAY,10,כ. אשראי,2607
4/16/2014,הוצאה,מזון ומשקאות,‏סונול חניון הככר,30,כ. אשראי,2607
4/17/2014,הוצאה,יופי ואביזרי אופנה,‏NAILS,219.74,כ. אשראי,2607
4/17/2014,הוצאה,מזון ומשקאות,‏סונול חניון הככר,10.45,כ. אשראי,2607
4/20/2014,הוצאה,בילוי ומסעדות,‏X RAY,10,כ. אשראי,2607
4/20/2014,הוצאה,מזון ומשקאות,‏ק ב מרקט בעמ,27,כ. אשראי,2607
4/20/2014,הוצאה,ביגוד והנעלה,‏טופטופ דיזנגוף,99.99,כ. אשראי,2607
4/20/2014,הוצאה,ביגוד והנעלה,‏טופטופ דיזנגוף,229.79,כ. אשראי,2607
4/20/2014,הוצאה,מתנות ומזכרות,‏גולף קידס דיזינגוף ס,99.8,כ. אשראי,2607
4/20/2014,הוצאה,ביגוד והנעלה,‏זארה - קניון דיזנגוף,278.9,כ. אשראי,2607
4/23/2014,הוצאה,מזון ומשקאות,‏דרייב סטור,28,כ. אשראי,2607
4/25/2014,הוצאה,מזון ומשקאות,‏קופי טיים,24.5,כ. אשראי,2607
4/25/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",28.6,כ. אשראי,2607
4/25/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",28,כ. אשראי,2607
4/27/2014,הוצאה,רכב ותחבורה,‏סונול חניון הככר,340,כ. אשראי,2607
4/28/2014,הוצאה,מזון ומשקאות,‏קופי טיים,20.4,כ. אשראי,2607
4/28/2014,הוצאה,בריאות,‏שרותי בריאות כללית,114.24,כ. אשראי,2607
4/29/2014,הוצאה,מזון ומשקאות,‏אי.אם.פי.אם בוגרשוב,171.91,כ. אשראי,2607
4/30/2014,הוצאה,רכב ותחבורה,"‏גט טקסי בע""מ",27.3,כ. אשראי,2607
4/30/2014,הוצאה,בריאות,‏סופר פארם ביג פולג,203.61,כ. אשראי,2607
4/7/2014,הוצאה,חינוך ומשפחה,‏617-783-7500 ~HAR*HA,8.95,כ. אשראי,2607
4/1/2014,הכנסה,משכורת,זכוי מסיטי בנק דרך(י),78.6,חשבון,
4/1/2014,הוצאה,שירותי בנקאות,"ריבית עו""ש",13.36,חשבון,
4/8/2014,הכנסה,משכורת,משכורת (י),"9,508.50",חשבון,
4/9/2014,הוצאה,מוצרי חשמל ותקשורת,חשמלאי מכונת כביסה,150,חשבון,
04/16/2014,הוצאה,מזומן,"שב""א 59030 (י)",302.5,חשבון,
04/16/2014,הוצאה,מזומן,"שב""א 59030 (י)",102.5,חשבון,
04/23/2014,הוצאה,שיקים,פירעון שיק (י),"8,800.00",חשבון,
04/24/2014,הכנסה,משכורת,משכורת מסיטי בנק ד(י),"16,243.00",חשבון,
04/30/2014,הכנסה,מילואים,"שע""מ- החזר מס מילוא(י)","1,308.00",חשבון,
04/30/2014,הוצאה,מזומן,"שב""א 59030 (י)",202.5,חשבון,
5/9/2014,הכנסה,משכורת,משכורת (י),"15,749.00",חשבון,
05/22/2014,הכנסה,משכורת,משכורת מסיטי בנק ד(י),"29,285.00",חשבון,
5/1/2014,הוצאה,מזון ומשקאות,טיב טעם רשתות דיזנגו,46.22,כ. אשראי,2599
5/1/2014,הוצאה,ביגוד והנעלה,איי או אינסייד אאוט,483,כ. אשראי,2599
5/2/2014,הוצאה,מזון ומשקאות,"דרום אמריקה בע""מ",880,כ. אשראי,2599
5/2/2014,הוצאה,יופי ואביזרי אופנה,המרכז לצרכי מספרה בע,35,כ. אשראי,2599
5/2/2014,הוצאה,מזון ומשקאות,"פפוש בע""מ",91,כ. אשראי,2599
5/2/2014,הוצאה,בילוי ומסעדות,משוושה,51,כ. אשראי,2599
5/2/2014,הוצאה,רכב ותחבורה,CAR 2 GO,140,כ. אשראי,2599
5/3/2014,הוצאה,רכב ותחבורה,חניון ק.אביב,12,כ. אשראי,2599
5/3/2014,הוצאה,ביגוד והנעלה,זארה - קניון רמת אבי,449.7,כ. אשראי,2599
5/3/2014,הוצאה,בילוי ומסעדות,אר קפה,28,כ. אשראי,2599
5/3/2014,הוצאה,ביגוד והנעלה,ברקשה גוטקס,119.9,כ. אשראי,2599
5/3/2014,הוצאה,רכב ותחבורה,CAR 2 GO,79.3,כ. אשראי,2599
5/3/2014,הוצאה,רכב ותחבורה,סונול חניון הככר,283.1,כ. אשראי,2599
5/3/2014,הוצאה,מזון ומשקאות,אי.אם.פי.אם בוגרשוב,78.34,כ. אשראי,2599
5/4/2014,הוצאה,מוצרי חשמל ותקשורת,PAYPAL *REARTHUSA,44,כ. אשראי,2599
5/4/2014,הוצאה,רכב ותחבורה,"גט טקסי בע""מ",40,כ. אשראי,2599
5/5/2014,הוצאה,מזון ומשקאות,אי.אם.פי.אם בוגרשוב,4.48,כ. אשראי,2599
5/5/2014,הוצאה,רכב ותחבורה,"גט טקסי בע""מ",22.2,כ. אשראי,2599
5/5/2014,הוצאה,ביגוד והנעלה,אלף אלף אופנת נשים,532,כ. אשראי,2599
5/5/2014,הוצאה,בילוי ומסעדות,"אידלסון 10 בע""מ",35,כ. אשראי,2599
5/6/2014,הוצאה,מוצרי חשמל ותקשורת,PAYPAL *GYYM MWBYYL,150,כ. אשראי,2599
5/6/2014,הוצאה,בילוי ומסעדות,קפה בר הבימה,20,כ. אשראי,2599
5/6/2014,הוצאה,מזון ומשקאות,אי.אם.פי.אם בוגרשוב,47.12,כ. אשראי,2599
5/7/2014,הוצאה,בילוי ומסעדות,גוי שוק נמל יפו,80,כ. אשראי,2599
5/7/2014,הוצאה,מזון ומשקאות,אי.אם.פי.אם בוגרשוב,13.73,כ. אשראי,2599
5/8/2014,הוצאה,בילוי ומסעדות,מון-סוזט,87,כ. אשראי,2599
5/8/2014,הוצאה,בריאות,פרופ' ארויןוייס מרפא,280,כ. אשראי,2599
5/9/2014,הוצאה,בית וגן,ליעד הום נקודה קום,24,כ. אשראי,2599
5/9/2014,הוצאה,מזון ומשקאות,מגה בעיר כיכר דיזנגו,284.66,כ. אשראי,2599
5/9/2014,הוצאה,מזון ומשקאות,ק ב מרקט בעמ,9.58,כ. אשראי,2599
5/9/2014,הוצאה,בריאות,"אייקר עדשות בע""מ",60,כ. אשראי,2599
5/9/2014,הוצאה,בילוי ומסעדות,חומוס אסלי,30,כ. אשראי,2599
5/10/2014,הוצאה,מוצרי חשמל ותקשורת,PAYPAL *DEALEXTREME,48.24,כ. אשראי,2599
